0,1,2,3,4,5,6,7,8,9
-0.04320218,0.509735,0.4525525,-0.49423295,-0.0053426847,-0.068713576,0.060526557,-0.03418301,-0.031024665,-0.013678119
-0.05144094,0.5409856,0.4527127,-0.6135263,-0.020011477,-0.055789266,0.051012844,-0.041509986,-0.022555403,-0.050567567
-0.056923293,0.56242275,0.4532541,-0.6971255,-0.02994594,-0.04620401,0.042802572,-0.04626803,-0.016168661,-0.076266885
-0.061714068,0.5808793,0.45382923,-0.7705363,-0.038965307,-0.037186556,0.035336062,-0.050485626,-0.010519493,-0.098415464
-0.06612045,0.59586453,0.45436132,-0.8362652,-0.047819808,-0.027979232,0.028372616,-0.054481164,-0.0050937086,-0.117503196
-0.07028774,0.6093852,0.45499223,-0.8952074,-0.054934308,-0.021161526,0.021573171,-0.05712782,0.0002823025,-0.13635784
-0.07431874,0.6215981,0.45553496,-0.9516264,-0.062075585,-0.014313653,0.015133351,-0.059829637,0.0056005362,-0.15425476
-0.07769224,0.6285728,0.45562416,-0.98349875,-0.066145256,-0.010938607,0.011780262,-0.060639143,0.008780053,-0.16423088
-0.079407826,0.6300806,0.45675382,-0.99418926,-0.06727637,-0.008573294,0.0072225034,-0.058836892,0.010836154,-0.16722271
-0.106761694,0.08616519,0.5687121,0.3783688,0.075688794,0.054656945,-0.31903586,0.26932645,0.07992025,0.38959682
-0.10380925,0.045479815,0.5643713,0.38381526,0.06895852,0.05384504,-0.32312095,0.2617163,0.09912861,0.3799696
-0.09886916,-0.004888486,0.5545997,0.37762845,0.06049806,0.04859533,-0.32175434,0.24779464,0.12755653,0.35978848
-0.094070956,-0.044161707,0.544299,0.3639499,0.052913576,0.043466054,-0.31377795,0.23268771,0.1501076,0.34067032
-0.08745427,-0.08761123,0.5293511,0.33878,0.042057008,0.036590807,-0.29749054,0.20994893,0.17653626,0.31503323
-0.08080486,-0.12531838,0.51343155,0.3082986,0.031761557,0.029083014,-0.27726895,0.18635638,0.20125757,0.28871495
