1,-50,0,1.157
1000,-50,0,1.19
2000,-50,0,1.156
3000,-50,0,1.158
4000,-49.96,0.196,1.182
5000,-49.96,0.196,1.183
6000,-41.82,17.51,1.165
7000,-41.6,18,1.163
8000,-47.16,11.27,1.158
9000,-39.28,19.11,1.149
1e+04,-43.86,15.27,1.147
1.1e+04,-42.04,17.06,1.151
1.2e+04,-38.94,19.71,1.184
1.3e+04,-36.36,20.99,1.148
1.4e+04,-43.2,15.66,1.164
1.5e+04,-37.36,20.39,1.152
1.6e+04,-38.66,19.25,1.165
1.7e+04,-37.82,19.71,1.148
1.8e+04,-38.52,19.44,1.161
1.9e+04,-33.52,21.27,1.168
2e+04,-36.68,20.48,1.172
2.1e+04,-32.16,22.02,1.173
2.2e+04,-38.1,19.23,1.155
2.3e+04,-36.28,20.22,1.179
2.4e+04,-32.14,22.02,1.168
2.5e+04,-34.74,20.64,1.172
2.6e+04,-38.1,19.24,1.163
2.7e+04,-34.5,20.17,1.15
2.8e+04,-31.54,21.16,1.151
2.9e+04,-31.1,22.39,1.154
3e+04,-34.68,20.57,1.159
3.1e+04,-39.92,18.15,1.15
3.2e+04,-34.6,20.13,1.166
3.3e+04,-41.9,17.36,1.154
3.4e+04,-32.64,20.93,1.158
3.5e+04,-40.44,18.12,1.449
3.6e+04,-28.62,21.63,1.179
3.7e+04,-30.16,20.39,1.159
3.8e+04,-31.92,21.01,1.156
3.9e+04,-29.94,20.12,1.159
4e+04,-33.94,20.01,1.168
4.1e+04,-34.14,20.63,1.154
4.2e+04,-28.5,19.82,1.15
4.3e+04,-29.54,19.68,1.148
4.4e+04,-34.64,19.62,1.14
4.5e+04,-29.68,19.6,1.132
4.6e+04,-32.86,17.33,1.16
4.7e+04,-29.74,19.78,1.164
4.8e+04,-25.5,19.84,1.162
4.9e+04,-29.14,20.01,1.173
5e+04,-31.78,19.08,1.171
5.1e+04,-33.08,18.01,1.186
5.2e+04,-27.18,20.49,1.185
5.3e+04,-23.08,19.02,1.163
5.4e+04,-27.5,19.92,1.15
5.5e+04,-32.98,18.83,1.157
5.6e+04,-29.02,19,1.144
5.7e+04,-31.04,19.34,1.159
5.8e+04,-25.3,19.02,1.177
5.9e+04,-29.9,18.42,1.164
6e+04,-31.88,17.58,1.191
6.1e+04,-28.36,17.44,1.134
6.2e+04,-32.12,17.77,1.225
6.3e+04,-28.48,17.55,1.152
6.4e+04,-29.48,18.88,1.165
6.5e+04,-32.78,17.57,1.161
6.6e+04,-29.46,19.31,1.16
6.7e+04,-32.42,18.25,1.162
6.8e+04,-30.06,18.91,1.186
6.9e+04,-30.16,20.12,1.18
7e+04,-30.18,19.57,1.158
7.1e+04,-32.2,19.67,1.156
7.2e+04,-29.24,19.6,1.159
7.3e+04,-31.48,18.58,1.153
7.4e+04,-29.18,19.88,1.15
7.5e+04,-29.3,18.78,1.134
7.6e+04,-31.34,18.68,1.146
7.7e+04,-30.56,18.42,1.149
7.8e+04,-27.68,16.1,1.139
7.9e+04,-29.7,18.85,1.191
8e+04,-26.62,17.25,1.184
8.1e+04,-30.94,18.2,1.176
8.2e+04,-27.72,18.51,1.147
8.3e+04,-26,18.9,1.162
8.4e+04,-30.28,17.4,1.155
8.5e+04,-29.6,19.22,1.157
8.6e+04,-31.18,18.65,1.159
8.7e+04,-25.88,19.76,1.166
8.8e+04,-24.38,18.46,1.156
8.9e+04,-25.2,17.34,1.16
9e+04,-30.22,18.51,1.178
9.1e+04,-35,16.23,1.17
9.2e+04,-31.06,17.38,1.147
9.3e+04,-29.62,19.33,1.143
9.4e+04,-25.82,18.96,1.163
9.5e+04,-28.52,19.04,1.154
9.6e+04,-25.82,17.47,1.159
9.7e+04,-32.12,17.14,1.18
9.8e+04,-24.84,17.39,1.159
9.9e+04,-25.72,18.45,1.174
1e+05,-27.72,19.67,1.166
1.01e+05,-30.84,17.99,1.159
1.02e+05,-27.48,18.21,1.157
1.03e+05,-26.76,19.07,1.163
1.04e+05,-30.54,18.83,1.163
1.05e+05,-30,18.36,1.155
1.06e+05,-29.6,17.54,1.176
1.07e+05,-30.4,17.31,1.153
1.08e+05,-33.74,17.79,1.142
1.09e+05,-33.8,17.22,1.168
1.1e+05,-28.62,19.2,1.163
1.11e+05,-27.14,17.22,1.154
1.12e+05,-23.78,17.58,1.186
1.13e+05,-30.44,20.33,1.159
1.14e+05,-27.98,18.64,1.178
1.15e+05,-31.18,18.86,1.169
1.16e+05,-30.38,19.51,1.377
1.17e+05,-29.4,18.51,1.14
1.18e+05,-28.92,17.7,1.149
1.19e+05,-23.08,18.52,1.146
1.2e+05,-28.84,18.43,1.149
1.21e+05,-35.56,17.95,1.226
1.22e+05,-33.12,17.8,1.15
1.23e+05,-28.02,17.84,1.169
1.24e+05,-30.8,18.54,1.175
1.25e+05,-28.3,17.77,1.166
1.26e+05,-31.94,17.72,1.156
1.27e+05,-31.3,19.59,1.17
1.28e+05,-33.22,15.94,1.153
1.29e+05,-35.64,16.16,1.159
1.3e+05,-26.16,18.52,1.181
1.31e+05,-26.92,19.39,1.169
1.32e+05,-31.7,18.3,1.149
1.33e+05,-24.24,17.85,1.148
1.34e+05,-22.84,18.96,1.15
1.35e+05,-30.36,18.26,1.164
1.36e+05,-29.74,17.77,1.16
1.37e+05,-30.06,17.35,1.169
1.38e+05,-30.02,17.64,1.172
1.39e+05,-31.76,17.82,1.178
1.4e+05,-26.44,18.17,1.166
1.41e+05,-31,18.82,1.162
1.42e+05,-24.34,18.84,1.182
1.43e+05,-26.98,18.52,1.161
1.44e+05,-30.04,18.25,1.151
1.45e+05,-32.52,16.71,1.164
1.46e+05,-30.48,20.67,1.161
1.47e+05,-30.04,18.4,1.171
1.48e+05,-27.68,19.3,1.182
1.49e+05,-28.22,18.98,1.176
1.5e+05,-27.02,18.12,1.151
1.51e+05,-34.84,17.23,1.162
1.52e+05,-29.42,19.13,1.17
1.53e+05,-26.18,19.7,1.178
1.54e+05,-31.7,18.48,1.165
1.55e+05,-27.68,18.27,1.168
1.56e+05,-30.84,17.57,1.169
1.57e+05,-32.16,17.63,1.153
1.58e+05,-27.24,18.32,1.145
1.59e+05,-30.94,17.71,1.15
1.6e+05,-27.26,18.46,1.174
1.61e+05,-30.32,19.39,1.171
1.62e+05,-31.6,19.37,1.155
1.63e+05,-29.58,19.73,1.159
1.64e+05,-29.44,17.61,1.158
1.65e+05,-27.6,18.14,1.264
1.66e+05,-29.74,17.39,1.158
