1,-50,0,1.312
1000,-49.92,0.2713,1.304
2000,-49.94,0.2375,1.322
3000,-49.98,0.14,1.312
4000,-47.58,7.264,1.271
5000,-48.02,6.716,1.298
6000,-48.06,9.509,1.327
7000,-44.26,15.55,1.279
8000,-46.58,11.62,1.307
9000,-46.36,12.38,1.276
1e+04,-43.4,16.38,1.285
1.1e+04,-39.74,19.35,1.318
1.2e+04,-39.42,18.9,1.315
1.3e+04,-32.14,21.21,1.318
1.4e+04,-36.04,19.57,1.283
1.5e+04,-35.82,20.81,1.3
1.6e+04,-35.12,20.84,1.313
1.7e+04,-36.24,19.52,1.264
1.8e+04,-43.78,15.47,1.294
1.9e+04,-32.84,21.24,1.334
2e+04,-30.38,21.5,1.289
2.1e+04,-34.16,21.26,1.315
2.2e+04,-37.68,18.96,1.319
2.3e+04,-38.46,18.65,1.301
2.4e+04,-36.28,20.16,1.296
2.5e+04,-37.56,19.22,1.274
2.6e+04,-34.58,19.92,1.293
2.7e+04,-34.8,19.25,1.302
2.8e+04,-37.76,18.84,1.253
2.9e+04,-31.58,20.36,1.271
3e+04,-26.66,21.19,1.312
3.1e+04,-37.04,19.96,1.265
3.2e+04,-37.92,19.46,1.273
3.3e+04,-33.82,20.17,1.281
3.4e+04,-31.84,18.93,1.311
3.5e+04,-35.28,19.3,1.351
3.6e+04,-27.4,20.16,1.275
3.7e+04,-28.8,20.49,1.312
3.8e+04,-33.06,19.33,1.303
3.9e+04,-34.7,18.77,1.269
4e+04,-32.06,20.1,1.281
4.1e+04,-35.52,17.83,1.291
4.2e+04,-30.44,19.35,1.294
4.3e+04,-27.8,19.71,1.278
4.4e+04,-28.64,20.17,1.276
4.5e+04,-38.54,16.37,1.255
4.6e+04,-35.52,17.62,1.292
4.7e+04,-27.96,19.01,1.272
4.8e+04,-33.1,18.99,1.27
4.9e+04,-28.6,18.49,1.296
5e+04,-31.12,19.84,1.242
5.1e+04,-30,20.56,1.253
5.2e+04,-30.56,18.86,1.29
5.3e+04,-32.62,19.75,1.313
5.4e+04,-29.88,19.03,1.293
5.5e+04,-27.18,21.52,1.279
5.6e+04,-33.1,19.83,1.265
5.7e+04,-30.52,18.46,1.319
5.8e+04,-33.76,18.36,1.275
5.9e+04,-28.48,19.04,1.257
6e+04,-24.36,20.18,1.272
6.1e+04,-34.5,18.78,1.274
6.2e+04,-32.24,18.55,1.294
6.3e+04,-27.64,16.97,1.277
6.4e+04,-33.6,18.55,1.355
6.5e+04,-25.2,19.3,1.306
6.6e+04,-32.38,18.67,1.282
6.7e+04,-29.8,20.53,1.305
6.8e+04,-25.92,18.81,1.291
6.9e+04,-28.56,18.99,1.287
7e+04,-26.98,17.41,1.337
7.1e+04,-30.2,19.16,1.291
7.2e+04,-30.46,18.53,1.3
7.3e+04,-30.66,19.1,1.287
7.4e+04,-26.94,19.03,1.278
7.5e+04,-30.2,18.27,1.536
7.6e+04,-30.42,18.71,1.304
7.7e+04,-28.8,19.87,1.299
7.8e+04,-32.46,20.91,1.28
7.9e+04,-30.46,18.52,1.303
8e+04,-32.86,18.88,1.282
8.1e+04,-28.54,18.98,1.289
8.2e+04,-30.74,19.09,1.299
8.3e+04,-27.78,17.9,1.309
8.4e+04,-31.96,19.53,1.325
8.5e+04,-27.58,18.58,1.296
8.6e+04,-27.84,19.02,1.3
8.7e+04,-28.68,19.96,1.334
8.8e+04,-22.56,17.73,1.335
8.9e+04,-32.64,19.42,1.29
9e+04,-33.94,17.08,1.293
9.1e+04,-33.12,18.1,1.305
9.2e+04,-28.6,17,1.301
9.3e+04,-27.74,17.79,1.259
9.4e+04,-29.16,18.85,1.281
9.5e+04,-26.24,19.17,1.318
9.6e+04,-31.36,18.26,1.261
9.7e+04,-30.36,17.81,1.304
9.8e+04,-27.62,19.35,1.28
9.9e+04,-30.14,18.15,1.3
1e+05,-28.32,17.73,1.265
1.01e+05,-31.42,18.58,1.267
1.02e+05,-32.04,18.28,1.26
1.03e+05,-30.64,17.85,1.32
1.04e+05,-24.42,18.55,1.244
1.05e+05,-29.74,17.7,1.263
1.06e+05,-28.5,18.11,1.257
1.07e+05,-28.96,17.24,1.238
1.08e+05,-23.3,17.78,1.329
1.09e+05,-30.84,19.3,1.234
1.1e+05,-30.52,18.82,1.231
1.11e+05,-26.08,17.76,1.295
1.12e+05,-29.5,18.7,1.288
1.13e+05,-25.64,19.57,1.315
1.14e+05,-31.28,17.58,1.303
1.15e+05,-30.52,18.56,1.259
1.16e+05,-31.58,16.82,1.278
1.17e+05,-32.1,17.09,1.28
1.18e+05,-28.66,17.69,1.296
1.19e+05,-31.44,18.42,1.303
1.2e+05,-26.08,18.69,1.263
1.21e+05,-30.2,18.25,1.325
1.22e+05,-28.5,18.9,1.253
1.23e+05,-26.9,18.67,1.266
1.24e+05,-26.04,20.16,1.284
1.25e+05,-26.66,19.22,1.267
1.26e+05,-27.88,19.21,1.462
1.27e+05,-28.58,17.85,1.265
1.28e+05,-27.08,17.99,1.241
1.29e+05,-25.12,19.32,1.26
1.3e+05,-30.94,19.51,1.268
1.31e+05,-29.94,19.66,1.276
1.32e+05,-29.22,17.02,1.259
1.33e+05,-26.22,19.37,1.255
1.34e+05,-26.92,18.1,1.264
1.35e+05,-29.88,19.12,1.299
1.36e+05,-28.8,18.83,1.281
1.37e+05,-33.8,16.12,1.258
1.38e+05,-26.46,19.65,1.268
1.39e+05,-28.68,18.09,1.307
1.4e+05,-31.38,17.86,1.241
1.41e+05,-26.22,19.89,1.279
1.42e+05,-30.14,20.07,1.289
1.43e+05,-27.84,18.99,1.266
1.44e+05,-29.94,16.64,1.26
1.45e+05,-32.34,17.79,1.271
1.46e+05,-27.72,19.65,1.285
1.47e+05,-30.9,17.72,1.308
1.48e+05,-25.38,18.81,1.275
1.49e+05,-24.98,18.98,1.292
1.5e+05,-27.9,19.66,1.282
1.51e+05,-28.64,19.02,1.278
1.52e+05,-26.08,19.31,1.28
1.53e+05,-26.74,18.95,1.263
1.54e+05,-30.28,18.99,1.286
1.55e+05,-29.76,18.21,1.271
1.56e+05,-33.24,17.39,1.254
1.57e+05,-32.1,17.18,1.285
1.58e+05,-27.72,18.68,1.296
1.59e+05,-26.8,17.77,1.255
1.6e+05,-28.1,19.25,1.255
1.61e+05,-26.88,19.42,1.291
1.62e+05,-30.9,18.77,1.328
1.63e+05,-25.88,17.89,1.272
1.64e+05,-28.96,18.09,1.278
1.65e+05,-28.4,18.91,1.345
1.66e+05,-31.74,17.73,1.254
1.67e+05,-28,19.33,1.307
1.68e+05,-33.4,17.33,1.286
1.69e+05,-26.4,19.14,1.348
1.7e+05,-31.88,18.81,1.249
1.71e+05,-29.42,19.69,1.275
1.72e+05,-32.44,18.54,1.262
1.73e+05,-25.78,20.19,1.279
1.74e+05,-29.16,18.57,1.253
1.75e+05,-32.42,17.85,1.33
1.76e+05,-31.34,18.65,1.264
1.77e+05,-30.9,19.25,1.278
1.78e+05,-31.7,17.79,1.292
1.79e+05,-27.22,18.49,1.294
1.8e+05,-34.64,16.65,1.275
1.81e+05,-31.96,18.87,1.341
1.82e+05,-28.04,17.97,1.252
1.83e+05,-30.26,18.66,1.308
1.84e+05,-28.86,18.17,1.29
1.85e+05,-30.06,17.49,1.288
1.86e+05,-31.96,19.36,1.362
1.87e+05,-35.04,17.75,1.264
1.88e+05,-28.64,18.24,1.278
1.89e+05,-30.8,18.41,1.29
1.9e+05,-29.24,18.48,1.296
