0,1,2,3,4,5,6,7,8,9
-0.30300775,0.45138964,-0.46353674,0.43205053,0.46250722,0.4395569,-0.3434118,-0.32707453,0.31206092,0.17375624
-0.30333528,0.44958958,-0.46094465,0.4274571,0.4533446,0.42655146,-0.32953885,-0.3091932,0.2920054,0.160187
-0.30271554,0.44965836,-0.45913708,0.42384756,0.4460329,0.41572505,-0.31834427,-0.29586145,0.27444062,0.1484414
-0.30260637,0.44786575,-0.45335108,0.41503078,0.4266192,0.38914812,-0.28970388,-0.2585365,0.23068722,0.120278366
-0.29950213,0.43008968,-0.39409822,0.30846304,0.2156721,0.09252446,0.02718969,0.12911457,-0.22500357,-0.19174302
-0.30052823,0.42864272,-0.38749385,0.29747993,0.19648007,0.06320007,0.052547105,0.15718326,-0.2593972,-0.20910615
-0.301973,0.42395893,-0.38096815,0.28452614,0.174039,0.036775634,0.082872495,0.18626517,-0.29135397,-0.22497824
-0.3005706,0.42203632,-0.3746624,0.27298853,0.1549356,0.015479632,0.100846864,0.20129907,-0.30067387,-0.22642115
-0.3008939,0.3910114,-0.26716977,0.09253761,-0.13380688,-0.29044044,0.30916992,0.28830895,-0.2391197,-0.036802664
-0.30034983,0.38844183,-0.2573172,0.07771101,-0.15308467,-0.30548877,0.31183714,0.27905893,-0.21849011,-0.01781505
-0.30025795,0.38400713,-0.24578694,0.059993602,-0.17576206,-0.32024276,0.31469527,0.2639717,-0.18955606,0.004544951
-0.29928926,0.37977603,-0.23402369,0.04746467,-0.19207175,-0.32963187,0.30578458,0.24750507,-0.1597587,0.027364187
-0.30646682,0.3394223,-0.10196041,-0.1361571,-0.37003863,-0.38336676,0.17277905,-0.05907447,0.24616365,0.23301688
-0.30397132,0.33994517,-0.09155343,-0.15074795,-0.38183513,-0.38298053,0.15609197,-0.085426405,0.27146742,0.23538342
-0.3039564,0.3367925,-0.081416056,-0.16372553,-0.39077237,-0.3807239,0.14202681,-0.10763952,0.2933188,0.24164665
-0.3030475,0.33704007,-0.078359924,-0.16847196,-0.3959582,-0.38232303,0.13792436,-0.11570488,0.30291867,0.2448965
