1.43e+05,-25.54,19.52,1.186
1.44e+05,-28.18,18.25,1.204
1.45e+05,-24,18.53,1.251
1.46e+05,-31.86,18.28,1.217
1.47e+05,-28.6,17.94,1.215
1.48e+05,-29.7,18.39,1.209
1.49e+05,-31.16,17.31,1.197
1.5e+05,-28.06,18.41,1.201
1.51e+05,-28.66,18.75,1.203
1.52e+05,-24.16,17.44,1.212
1.53e+05,-26.16,18.2,1.217
1.54e+05,-31.48,19.05,1.209
1.55e+05,-26.22,18.71,1.217
1.56e+05,-29.32,19.34,1.224
1.57e+05,-31.02,18.13,1.199
1.58e+05,-35.34,15.31,1.198
1.59e+05,-26.16,19.18,1.222
1.6e+05,-31.14,17.57,1.22
1.61e+05,-34.26,17.65,1.209
1.62e+05,-24.64,19.69,1.202
1.63e+05,-28.58,18.44,1.209
1.64e+05,-30.22,18.88,1.19
1.65e+05,-28.2,19.9,1.215
1.66e+05,-30.9,19.56,1.192
1.67e+05,-27.46,19.23,1.228
1.68e+05,-21.38,17.11,1.215
1.69e+05,-34.86,17.32,1.222
1.7e+05,-28.52,19.55,1.496
1.71e+05,-28.64,18.58,1.203
1.72e+05,-30.96,16.83,1.206
1.73e+05,-31.22,18.8,1.198
1.74e+05,-30.9,18.6,1.203
1.75e+05,-31.36,19.29,1.217
1.76e+05,-33.2,17.91,1.21
1.77e+05,-28.68,18.49,1.26
1.78e+05,-24.8,18.72,1.226
1.79e+05,-27.32,18.22,1.195
1.8e+05,-30.24,17.69,1.275
1.81e+05,-31.16,17.24,1.203
1.82e+05,-33.8,18.32,1.212
1.83e+05,-28.38,18.46,1.217
1.84e+05,-33.38,18.27,1.203
1.85e+05,-28.14,18.74,1.19
1.86e+05,-33.64,18.63,1.18
1.87e+05,-29.72,17.09,1.196
1.88e+05,-29.58,18.87,1.196
1.89e+05,-30.96,18.96,1.221
1.9e+05,-30.9,18.1,1.2
1.91e+05,-30.28,18.03,1.226
1.92e+05,-29.3,19.78,1.2
1.93e+05,-31.36,18.64,1.216
1.94e+05,-32.12,17.93,1.333
1.95e+05,-34.14,18.58,1.209
1.96e+05,-26.96,18,1.188
1.97e+05,-32.98,18.53,1.208
1.98e+05,-26.44,20.07,1.226
1.99e+05,-29.66,18.65,1.206
2e+05,-29.74,17.61,1.209
