7.3e+04,-23.88,14.7,1.294
7.4e+04,-25.24,15.75,1.28
7.5e+04,-21.78,13.81,1.301
7.6e+04,-24.06,14.57,1.288
7.7e+04,-23.72,13.83,1.302
7.8e+04,-27.08,14.79,1.283
7.9e+04,-26.9,14.81,1.293
8e+04,-26.94,13.65,1.265
8.1e+04,-24.06,13.92,1.336
8.2e+04,-26.9,14.64,1.302
8.3e+04,-25.34,16.68,1.298
8.4e+04,-23.04,15.08,1.375
8.5e+04,-22.08,15.03,1.286
8.6e+04,-25.2,13.89,1.302
8.7e+04,-24.88,15.56,1.3
8.8e+04,-27.44,12.81,1.309
8.9e+04,-22.2,15.9,1.309
9e+04,-27.44,13.03,1.284
9.1e+04,-20.92,12.89,1.346
9.2e+04,-30.8,14.07,1.292
9.3e+04,-27.7,14.72,1.375
9.4e+04,-27.06,15.92,1.296
9.5e+04,-25.26,16,1.284
9.6e+04,-25.96,13.44,1.298
9.7e+04,-29.02,15.08,1.332
9.8e+04,-26.8,12.75,1.279
9.9e+04,-24.92,14.97,1.274
1e+05,-25.76,17.43,1.272
1.01e+05,-24,16.3,1.309
1.02e+05,-28.84,15.15,1.296
1.03e+05,-22.78,14.66,1.289
1.04e+05,-22.72,15.34,1.265
1.05e+05,-23.2,14.08,1.294
1.06e+05,-23.46,15.69,1.308
1.07e+05,-25.24,14.5,1.291
1.08e+05,-26.7,13.33,1.288
1.09e+05,-23.7,14.94,1.755
1.1e+05,-23.68,15.28,1.291
1.11e+05,-23.26,14.58,1.319
1.12e+05,-27.4,16.26,1.279
1.13e+05,-28.92,14.21,1.287
1.14e+05,-24.08,13.39,1.327
1.15e+05,-27.26,13.89,1.303
1.16e+05,-28.14,15.33,1.297
1.17e+05,-24.82,14.9,1.322
1.18e+05,-25.3,15.32,1.291
1.19e+05,-24.22,15.3,1.321
1.2e+05,-26.96,15.22,1.307
1.21e+05,-27.66,13.76,1.392
1.22e+05,-23.94,15.2,1.378
1.23e+05,-26.58,14.35,1.286
1.24e+05,-24.22,12.73,1.29
1.25e+05,-27.7,16.24,1.305
1.26e+05,-25.28,15.28,1.288
1.27e+05,-24.6,16.15,1.326
1.28e+05,-24.36,12.93,1.294
1.29e+05,-26.48,16.66,1.32
1.3e+05,-23.9,13.71,1.288
1.31e+05,-23.82,13.91,1.304
1.32e+05,-26.72,13.01,1.306
1.33e+05,-21,13.78,1.316
1.34e+05,-22.9,13.44,1.316
1.35e+05,-21.02,14.57,1.313
1.36e+05,-28.92,14.44,1.278
1.37e+05,-25.16,14.08,1.311
1.38e+05,-28.46,15.28,1.313
1.39e+05,-21.98,11.08,1.376
1.4e+05,-25.52,15.31,1.329
1.41e+05,-24.68,14.72,1.391
1.42e+05,-26.78,14.03,1.288
1.43e+05,-26.46,14.57,1.302
1.44e+05,-22.8,13.98,1.315
1.45e+05,-23.76,15.13,1.298
1.46e+05,-24.58,14.27,1.312
1.47e+05,-24.26,15.05,1.308
1.48e+05,-27.08,14.08,1.291
1.49e+05,-27.28,14.17,1.312
1.5e+05,-24.06,14.82,1.295
1.51e+05,-26.66,14.26,1.336
1.52e+05,-23.42,13.84,1.284
1.53e+05,-25.16,13.92,1.305
1.54e+05,-24.62,15.54,1.312
1.55e+05,-24.16,14.13,1.33
1.56e+05,-22.44,13.88,1.335
1.57e+05,-24,13.75,1.783
1.58e+05,-26.88,13.72,1.402
1.59e+05,-24.72,14.55,1.302
1.6e+05,-26.72,13.62,1.275
1.61e+05,-23.36,15.37,1.316
1.62e+05,-21,14.69,1.31
1.63e+05,-24.28,12.91,1.301
1.64e+05,-23.98,14.22,1.292
1.65e+05,-25.36,14.77,1.302
1.66e+05,-26.42,13.08,1.28
1.67e+05,-29.12,13.26,1.286
1.68e+05,-25.66,13.11,1.319
1.69e+05,-25.68,14.71,1.277
1.7e+05,-21.16,15.97,1.306
1.71e+05,-23.56,13.35,1.315
1.72e+05,-23.1,13.76,1.29
1.73e+05,-26,14.02,1.305
1.74e+05,-25.6,14.44,1.325
1.75e+05,-26.66,15.07,1.374
1.76e+05,-24.64,13.06,1.31
1.77e+05,-24.66,15.42,1.31
1.78e+05,-26.64,13.13,1.285
1.79e+05,-22.34,12.16,1.326
1.8e+05,-28.28,15.38,1.29
1.81e+05,-26.74,15.39,1.291
1.82e+05,-27.8,14.17,1.288
1.83e+05,-26.58,15.39,1.299
1.84e+05,-28.48,15,1.307
1.85e+05,-27.8,13.48,1.294
1.86e+05,-21.02,12.55,1.279
1.87e+05,-24.4,13.35,1.334
1.88e+05,-27.7,12.81,1.31
1.89e+05,-22.04,14.24,1.321
1.9e+05,-24.36,12.95,1.316
1.91e+05,-25.38,15.15,1.308
1.92e+05,-25.9,13.8,1.318
1.93e+05,-23.7,16.08,1.28
1.94e+05,-24.44,15.25,1.298
1.95e+05,-21.22,13.69,1.286
1.96e+05,-25.84,14.95,1.286
1.97e+05,-23.72,12.18,1.319
1.98e+05,-22.7,15.34,1.293
1.99e+05,-22.78,13.28,1.334
2e+05,-23.7,14.87,1.28
