1.44e+05,-27.12,14.52,1.294
1.45e+05,-21.84,12.48,1.294
1.46e+05,-22.18,14.99,1.278
1.47e+05,-25.7,15.88,1.293
1.48e+05,-20.68,14.76,1.266
1.49e+05,-26.42,14.34,1.302
1.5e+05,-24.48,12.9,1.282
1.51e+05,-23.78,15.24,1.247
1.52e+05,-26.94,16.38,1.285
1.53e+05,-26.42,14.38,1.262
1.54e+05,-25.46,14.89,1.27
1.55e+05,-24.04,14.02,1.266
1.56e+05,-23.76,13.05,1.263
1.57e+05,-24.18,15.29,1.27
1.58e+05,-25.3,13.71,1.27
1.59e+05,-28.46,14.07,1.27
1.6e+05,-22.6,15.02,1.278
1.61e+05,-21.88,15.18,1.258
1.62e+05,-24.22,13.77,1.247
1.63e+05,-24.58,15.15,1.269
1.64e+05,-23.3,14.58,1.238
1.65e+05,-25.96,14.82,1.217
1.66e+05,-28,14.36,1.261
1.67e+05,-22.34,13.26,1.247
1.68e+05,-27.7,15.03,1.251
1.69e+05,-26.72,13.56,1.249
1.7e+05,-28.7,12.23,1.286
1.71e+05,-23.46,14.94,1.265
1.72e+05,-30.72,15.55,1.295
1.73e+05,-25.74,15.05,1.276
1.74e+05,-22.42,15.1,1.224
1.75e+05,-24.84,12.33,1.237
1.76e+05,-27.96,13.79,1.274
1.77e+05,-25.86,14.92,1.269
1.78e+05,-25.12,13.81,1.265
1.79e+05,-24.62,14.93,1.331
1.8e+05,-23.02,13.07,1.257
1.81e+05,-26.34,12.71,1.286
1.82e+05,-24.84,12.7,1.286
1.83e+05,-24.4,14.55,1.257
1.84e+05,-26.04,14.24,1.284
1.85e+05,-25.04,15.49,1.271
1.86e+05,-25.44,12.15,1.26
1.87e+05,-27,14.22,1.262
1.88e+05,-26.78,15.34,1.251
1.89e+05,-25.4,13.36,1.309
1.9e+05,-21.82,12.44,1.245
1.91e+05,-22.7,14.19,1.256
1.92e+05,-22.38,12.35,1.291
1.93e+05,-23.52,13.98,1.245
1.94e+05,-28.7,15.43,1.361
1.95e+05,-23.18,14.3,1.242
1.96e+05,-27.98,13.65,1.248
1.97e+05,-27.38,15.94,1.285
1.98e+05,-27.38,14.62,1.313
1.99e+05,-28.78,13.21,1.298
2e+05,-24.78,15.49,1.285
