0,1,2,3,4,5,6,7,8,9
0.6162605,-0.09361812,-0.14628941,0.06480004,0.40347767,-0.12799555,0.5329428,0.36374897,0.32701957,0.14859164
0.6146832,-0.091858834,-0.14351285,0.06291422,0.4006546,-0.12691383,0.525467,0.36611897,0.3254701,0.14497885
0.61039984,-0.08644824,-0.13353539,0.0593137,0.38830525,-0.122400515,0.5005469,0.37568706,0.32193932,0.13441005
0.6054903,-0.081769586,-0.123597346,0.055945992,0.37495303,-0.11778113,0.4738753,0.38579345,0.3179666,0.12150665
0.5390924,-0.0012776237,0.018227648,-0.0085932985,0.19587822,-0.054710202,0.11505923,0.5148874,0.25558275,-0.035406068
0.52982545,0.0073581384,0.03492003,-0.014978267,0.16660212,-0.046105955,0.068115994,0.52778006,0.24249597,-0.05414796
0.5200401,0.013312109,0.048908025,-0.02037321,0.13908163,-0.038401216,0.028789818,0.5377778,0.22855742,-0.06890929
0.5148423,0.016162908,0.056583896,-0.021624789,0.1200847,-0.032599285,0.0061073154,0.54309523,0.22032923,-0.07520527
0.38831043,0.0019113868,0.13158442,0.018173,-0.40326083,0.08583487,-0.38479057,0.5289625,-0.12192739,-0.1539614
0.3845923,-0.0046790764,0.12754546,0.019218871,-0.41158426,0.08619828,-0.37599248,0.519425,-0.13393372,-0.14534694
0.37897852,-0.015034825,0.12189406,0.021256525,-0.42639664,0.08691068,-0.3646444,0.5055592,-0.15206628,-0.13383886
0.3730195,-0.026746858,0.115243524,0.023315879,-0.44184023,0.08731249,-0.35126865,0.48969886,-0.17182016,-0.12125339
0.2930207,-0.22455585,-0.02072297,0.019988742,-0.5307535,0.046277426,-0.0026864782,0.2152318,-0.406915,0.11998602
0.2878947,-0.23707798,-0.028308779,0.020086639,-0.53563875,0.04474268,0.01904239,0.20115674,-0.42024338,0.13392892
0.28114867,-0.25174826,-0.035218317,0.015035417,-0.5358371,0.038587462,0.047453023,0.18098095,-0.43448648,0.15036848
0.27821183,-0.25901812,-0.03996237,0.014456585,-0.53826106,0.037628293,0.060253516,0.17185073,-0.44290406,0.1589042
0.6168737,-0.09473178,-0.14812705,0.0658104,0.40422258,-0.1286255,0.5364504,0.36165935,0.3266784,0.15022162
0.61434317,-0.091806084,-0.1432522,0.06282453,0.39964908,-0.12666383,0.52456045,0.3661446,0.32500613,0.14462008
0.6093551,-0.08639232,-0.13285103,0.058851585,0.385928,-0.1217401,0.4983713,0.3757605,0.32088178,0.13347673
0.59774506,-0.07065104,-0.10635981,0.047666788,0.35468766,-0.11025246,0.4325045,0.40037608,0.31082034,0.104716524
0.5669886,-0.03695118,-0.04424192,0.018434092,0.27558562,-0.082452185,0.2728694,0.45769656,0.2829383,0.032418057
0.54570925,-0.010853926,0.0021998659,-0.0018280223,0.21390736,-0.061446164,0.15432781,0.49943006,0.26091874,-0.017881542
0.5295907,0.0066674706,0.033416398,-0.0144626945,0.1649087,-0.046410765,0.07064952,0.5244204,0.23908965,-0.051010266
0.5163275,0.01424299,0.05099595,-0.021552473,0.12966032,-0.03611456,0.020103678,0.5374523,0.22015733,-0.070445955
0.5111369,0.017874844,0.060106985,-0.019564927,0.099949464,-0.02708735,-0.011709914,0.5454954,0.20772803,-0.07956837
0.39221674,0.0033989213,0.12970345,0.014830692,-0.38411018,0.08181351,-0.37212664,0.52979034,-0.11056224,-0.15079664
0.38505322,-0.004787024,0.12655814,0.017461324,-0.40718782,0.08445891,-0.370848,0.51787543,-0.13307787,-0.14293621
0.37663877,-0.019635089,0.118840516,0.019204492,-0.42674762,0.0850217,-0.35358077,0.4987749,-0.15805505,-0.12623481
0.36397958,-0.04519248,0.10223636,0.021220034,-0.44826376,0.08252838,-0.31649044,0.46373957,-0.19259098,-0.09751843
0.3325728,-0.12604702,0.0475401,0.022344446,-0.48902273,0.06882396,-0.1810091,0.35457465,-0.2892707,-0.0015721954
0.30034178,-0.20595698,-0.0046863556,0.01907096,-0.5236052,0.050232157,-0.038186572,0.24620089,-0.38305587,0.09444486
0.28490424,-0.23962995,-0.025990836,0.015583992,-0.53337127,0.04223527,0.022444952,0.19980621,-0.4203742,0.13450363
0.27730086,-0.25459382,-0.032754734,0.007075742,-0.5291648,0.0334675,0.053984344,0.17676753,-0.4346816,0.15129074
0.27440956,-0.26163158,-0.03732273,0.006489128,-0.53157306,0.03255652,0.06636651,0.16786814,-0.44287246,0.15967429
0.6174842,-0.09571833,-0.1498255,0.06666218,0.40524107,-0.12926193,0.5398549,0.35979187,0.32652688,0.15175648
0.6150069,-0.09304777,-0.1451297,0.06398904,0.4003587,-0.1272684,0.52827626,0.36409247,0.32482266,0.14641593
0.6105642,-0.08870839,-0.13637818,0.060061514,0.39004087,-0.123191014,0.507101,0.3724031,0.32217488,0.13720098
0.6055239,-0.08381961,-0.1270056,0.055345193,0.3789262,-0.11890718,0.48367837,0.38095257,0.31855577,0.12674005
0.53251463,0.005614564,0.03151744,-0.013997532,0.17205057,-0.047373887,0.07758251,0.5239229,0.2447308,-0.050340995
0.5217761,0.011800909,0.04594995,-0.01999285,0.14286008,-0.039404277,0.03739634,0.5334892,0.2288945,-0.064059526
0.5105448,0.01739467,0.059623197,-0.021953061,0.10230515,-0.028234243,-0.009298533,0.5429539,0.20649809,-0.07908331
