0,1,2,3,4,5,6,7,8,9
0.3173274,0.17224658,-0.146539,0.06868586,-0.61569875,-0.03398757,-0.12386676,0.26010552,-0.04212141,0.0075176507
0.3183285,0.17328426,-0.14796287,0.073337674,-0.644722,-0.039122287,-0.15378842,0.3413326,-0.08298137,0.024908878
0.3174134,0.17437407,-0.15155178,0.0751133,-0.6788687,-0.04215676,-0.18880033,0.4276681,-0.12746496,0.047407806
0.31737295,0.1738641,-0.15613958,0.07622273,-0.7201587,-0.047320798,-0.23411812,0.53920454,-0.18963243,0.07781488
0.3172063,0.17445031,-0.15976933,0.07746808,-0.75465435,-0.051307537,-0.27144307,0.632105,-0.24113184,0.102061406
0.31725144,0.17507264,-0.16181922,0.0779838,-0.77852476,-0.05417846,-0.29790598,0.6980263,-0.27801877,0.11898695
0.31702912,0.17576888,-0.16367161,0.07857977,-0.8001251,-0.056848712,-0.32147095,0.7582371,-0.31175894,0.13497588
0.31683123,0.17598054,-0.16489312,0.07905571,-0.81444764,-0.05884318,-0.3375768,0.7991889,-0.3354495,0.14660816
0.3173378,0.17530173,-0.16554496,0.07960078,-0.82094353,-0.06008809,-0.34666947,0.81821007,-0.3478923,0.15162055
0.31568778,-0.007537812,-0.32649758,-0.06588961,-0.24936572,0.036302283,-0.23273844,-0.6774373,-0.06411559,-0.21588075
0.31434092,-0.024157189,-0.3408727,-0.07478091,-0.2087976,0.040246233,-0.22803953,-0.6713297,-0.071845956,-0.1828374
0.31593138,-0.04237073,-0.35297,-0.08569031,-0.16480221,0.043765128,-0.21920916,-0.6507365,-0.08083369,-0.14703098
0.31670883,-0.056444198,-0.36111516,-0.09505113,-0.12982202,0.044924334,-0.20887099,-0.6226481,-0.0855374,-0.114469215
0.31677222,-0.07481752,-0.36725014,-0.10702393,-0.088857435,0.045102857,-0.19287772,-0.58255553,-0.09172022,-0.07421677
0.31621432,-0.09096435,-0.3731379,-0.11763928,-0.046491742,0.048041254,-0.17212245,-0.52655977,-0.095029324,-0.026900671
0.31581536,-0.095474504,-0.37833798,-0.121828444,-0.021969661,0.05357579,-0.15600003,-0.4816257,-0.09339089,-0.0024585053
0.31516,0.17273486,-0.14333054,0.06706281,-0.5620786,-0.028727172,-0.071278915,0.13191599,0.02309973,-0.020749383
0.31430307,0.013527863,-0.31356692,-0.049041703,-0.29178554,0.028173245,-0.23377192,-0.67082167,-0.049215216,-0.24292119
0.31635314,-0.10894652,-0.38413858,-0.13078842,0.012949169,0.05289726,-0.13361393,-0.42342967,-0.090662956,0.032411844
