0,1,2,3,4,5,6,7,8,9
0.025394633,0.015167672,0.3411512,0.034547336,0.387591,0.07716398,-0.51880014,0.011907861,-0.20654286,-0.37370995
0.018238142,0.022213463,0.33505112,0.03380811,0.446845,0.0644446,-0.6297824,-0.01600629,-0.24942441,-0.34350199
0.013012037,0.029576298,0.32974944,0.034159258,0.50092673,0.047151208,-0.7319812,-0.04226461,-0.2902755,-0.31578356
0.0075131953,0.033859458,0.32631186,0.03373769,0.5371634,0.03646797,-0.8013521,-0.05967498,-0.31716093,-0.29592735
0.0021267831,0.037976217,0.3229838,0.033131495,0.5714704,0.026583105,-0.8670573,-0.07630111,-0.34238294,-0.27705282
-0.0032472908,0.042076763,0.3197381,0.032088734,0.60507995,0.016730666,-0.9313214,-0.09271821,-0.36689937,-0.2582475
-0.006853014,0.044873938,0.31794667,0.030085579,0.62964815,0.00934571,-0.97748,-0.10446659,-0.38492602,-0.24409442
-0.009459883,0.046901863,0.3169009,0.02981475,0.6439466,0.004353881,-1.0054862,-0.11155893,-0.39575744,-0.235142
-0.010966212,0.04837975,0.31578085,0.029587507,0.6504525,0.0004530549,-1.0207112,-0.11578663,-0.40067202,-0.22974162
0.092219636,-0.07498879,0.21905348,-0.015904613,-0.2799389,0.5645876,-0.049245387,0.33330512,0.28523952,-0.4863979
0.092401035,-0.07238509,0.2056176,-0.015516333,-0.31908137,0.53064394,-0.06026088,0.31312805,0.31004545,-0.45589846
0.09153161,-0.070573956,0.19528188,-0.015815265,-0.35199857,0.4991737,-0.07085635,0.2929912,0.33144927,-0.42699778
0.08926889,-0.06702368,0.1895171,-0.015091918,-0.3656492,0.46450734,-0.08338682,0.27105635,0.34192336,-0.40193772
0.08998448,-0.06422964,0.18307227,-0.013833597,-0.38722095,0.42040774,-0.10014735,0.24178536,0.3525232,-0.36946917
0.08998573,-0.061728206,0.17893064,-0.0119043365,-0.397685,0.38582543,-0.114662364,0.21618389,0.358366,-0.3444644
0.089280754,-0.057565317,0.17501704,-0.009745125,-0.40963382,0.33382562,-0.13580394,0.17764857,0.36504173,-0.3074813
0.030979916,0.009576127,0.34480304,0.03359049,0.3221286,0.08660866,-0.40228048,0.039817423,-0.15873298,-0.4028889
0.08938873,-0.07387197,0.23332871,-0.015687741,-0.2375514,0.58404225,-0.043699346,0.3426089,0.2569389,-0.50852334
0.08793376,-0.05201973,0.17290053,-0.006348539,-0.41497394,0.2686083,-0.16137631,0.12565017,0.3678272,-0.25947106
0.038575828,0.003077224,0.3505502,0.034571826,0.25909245,0.09142247,-0.28383994,0.06798451,-0.11283167,-0.42802048
0.0454112,-0.0065754205,0.34222594,0.028089508,0.22010541,0.168861,-0.26422322,0.10432848,-0.08325909,-0.44904643
0.052886784,-0.01815492,0.33359522,0.0228845,0.17101431,0.24795294,-0.2283285,0.14545004,-0.046618342,-0.47241634
0.061926782,-0.03024982,0.32201383,0.015874371,0.10946715,0.33292338,-0.18086106,0.19240463,-0.00028820336,-0.49684063
0.06829399,-0.03897112,0.31360376,0.008736283,0.065052554,0.39156392,-0.1486581,0.2244451,0.03422053,-0.5115813
0.07258564,-0.04606606,0.30435303,0.003411606,0.020924594,0.44087082,-0.121516965,0.25339964,0.06849545,-0.5205895
0.07722956,-0.05143501,0.29304498,-0.0011834055,-0.024090864,0.48661977,-0.09712075,0.2810008,0.103667855,-0.5287131
0.0825699,-0.060696997,0.27579406,-0.0048120394,-0.08039117,0.5309305,-0.07926753,0.31079826,0.14508261,-0.5346031
0.08446357,-0.06602928,0.26591426,-0.009491809,-0.12571855,0.56121355,-0.06215913,0.3281954,0.17625895,-0.5342461
0.08471161,-0.06978123,0.25526518,-0.012925573,-0.16446437,0.581473,-0.05159451,0.33852756,0.2068641,-0.5300388
0.087863624,-0.07180397,0.24386567,-0.014089517,-0.20047092,0.5813908,-0.047842182,0.34061092,0.23364273,-0.5187563
0.07165347,0.0043064505,-0.021834612,0.02408677,-0.17187333,-0.2674755,-0.3827379,-0.023820095,0.65201247,-0.043547794
0.07356137,0.0015464053,0.0017423332,0.022325784,-0.228359,-0.22642738,-0.37150365,-0.019034889,0.61193514,-0.060774453
0.0780642,-0.004883606,0.027100608,0.02054236,-0.2698999,-0.18018004,-0.35590503,-0.019977853,0.5712341,-0.07336282
