1,-50,0,1.3
1000,-49.98,0.14,1.328
2000,-48.54,5.783,1.328
3000,-49.94,0.2375,1.326
4000,-48.56,5.703,1.322
5000,-36.18,21.25,1.327
6000,-45.32,9.369,1.318
7000,-47.3,10.69,1.3
8000,-46.18,12.96,1.295
9000,-41.16,17.76,1.299
1e+04,-39.18,19.33,1.316
1.1e+04,-42.92,16.32,1.321
1.2e+04,-40,17.91,1.351
1.3e+04,-38.68,19.25,1.328
1.4e+04,-42.94,16.24,1.34
1.5e+04,-37.92,19.54,1.307
1.6e+04,-40.2,18.56,1.298
1.7e+04,-39.5,18.84,1.345
1.8e+04,-38.56,19.46,1.365
1.9e+04,-30.42,21.45,1.328
2e+04,-38.94,18.75,1.31
2.1e+04,-37.14,19.78,1.339
2.2e+04,-37.26,19.62,1.35
2.3e+04,-34.02,21.43,1.329
2.4e+04,-34.86,21.24,1.331
2.5e+04,-33.14,20.85,1.352
2.6e+04,-37.84,19.58,1.321
2.7e+04,-41.36,17.33,1.32
2.8e+04,-32.54,20.91,1.28
2.9e+04,-37.26,18.87,1.285
3e+04,-32.24,21.11,1.304
3.1e+04,-39.12,17.76,1.309
3.2e+04,-28.96,21.46,1.313
3.3e+04,-34,20.78,1.327
3.4e+04,-37.72,19.81,1.339
3.5e+04,-31.62,21.16,1.334
3.6e+04,-38.84,18.99,1.329
3.7e+04,-33.64,20.54,1.322
3.8e+04,-33.24,20.77,1.337
3.9e+04,-30.08,21.05,1.356
4e+04,-33.22,20.27,1.363
4.1e+04,-34.14,20.54,1.358
4.2e+04,-27.36,20.02,1.337
4.3e+04,-35.12,19.68,1.324
4.4e+04,-36.5,19.39,1.319
4.5e+04,-30,21.15,1.31
4.6e+04,-25.32,21.53,1.385
4.7e+04,-29.4,20.76,1.334
4.8e+04,-32.42,19.89,1.323
4.9e+04,-32.04,20.26,1.349
5e+04,-32.04,20.13,1.322
5.1e+04,-28.82,19.83,1.358
5.2e+04,-27.72,20.55,1.325
5.3e+04,-31.96,19,1.323
5.4e+04,-27.7,18.95,1.355
5.5e+04,-27.4,20.02,1.323
5.6e+04,-27.36,18.42,1.307
5.7e+04,-29.84,19.74,1.292
5.8e+04,-32.18,18.4,1.286
5.9e+04,-29.9,19.74,1.3
6e+04,-23.44,18.96,1.352
6.1e+04,-33.32,18.53,1.332
6.2e+04,-32.14,19.59,1.286
6.3e+04,-26.6,18.43,1.296
6.4e+04,-30.02,19.63,1.336
6.5e+04,-34.06,19.07,1.353
6.6e+04,-29.04,16.43,1.325
6.7e+04,-31.7,19.51,1.321
6.8e+04,-24.78,16.84,1.297
6.9e+04,-31.82,19.06,1.319
7e+04,-23.56,20.02,1.316
7.1e+04,-28.52,18.57,1.323
7.2e+04,-29.22,18.79,1.322
7.3e+04,-27.92,18.62,1.312
7.4e+04,-23.18,16.93,1.298
7.5e+04,-32.7,17.66,1.307
7.6e+04,-31.74,18.69,1.288
7.7e+04,-28.64,17.78,1.275
7.8e+04,-29.24,17.82,1.338
7.9e+04,-26.36,19.09,1.323
8e+04,-28.7,18.88,1.331
8.1e+04,-29.7,16.62,1.334
8.2e+04,-23.44,15.74,1.325
8.3e+04,-30.3,18.77,1.378
8.4e+04,-29.74,18.77,1.347
8.5e+04,-30.16,18.53,1.328
8.6e+04,-30.14,19.63,1.313
8.7e+04,-31.62,18.41,1.456
8.8e+04,-27.1,18.88,1.356
8.9e+04,-29.02,18.75,1.41
9e+04,-32.58,17.55,1.378
9.1e+04,-27.02,20.45,1.388
9.2e+04,-30.18,18.98,1.452
9.3e+04,-30.58,19.15,1.362
9.4e+04,-29.04,19.02,1.39
9.5e+04,-27.5,18.91,1.324
9.6e+04,-28.3,18.06,1.33
9.7e+04,-27.28,19.54,1.336
9.8e+04,-28.36,18.79,1.287
9.9e+04,-27.56,17.77,1.343
1e+05,-30.68,17.88,1.342
1.01e+05,-26.74,19.49,1.338
1.02e+05,-24.98,19.06,1.359
1.03e+05,-27.28,19.29,1.317
1.04e+05,-27.84,20.09,1.325
1.05e+05,-32.14,16.35,1.332
1.06e+05,-28.76,20.57,1.327
1.07e+05,-28.5,16,1.33
1.08e+05,-30.06,19.88,1.328
1.09e+05,-30.16,18.11,1.353
1.1e+05,-28.66,20.19,1.307
1.11e+05,-31.46,17.54,1.367
1.12e+05,-24.62,18.09,1.284
1.13e+05,-27.42,18.75,1.32
1.14e+05,-32.3,18.67,1.302
1.15e+05,-27.52,16.97,1.318
1.16e+05,-34,18.69,1.334
1.17e+05,-29.1,19.05,1.343
1.18e+05,-30.2,18.9,1.348
1.19e+05,-28.7,18.43,1.326
1.2e+05,-28.26,18.14,1.352
1.21e+05,-33.94,17.82,1.41
1.22e+05,-31.66,17.93,1.329
1.23e+05,-30,17.36,1.333
1.24e+05,-32.92,18.2,1.348
1.25e+05,-29.84,18.16,1.322
1.26e+05,-26.02,19.35,1.384
1.27e+05,-23.72,17.78,1.331
1.28e+05,-31.48,18.69,1.348
1.29e+05,-27.74,19.4,1.411
1.3e+05,-33.86,18.18,1.343
1.31e+05,-30.14,19.74,1.321
1.32e+05,-24,19.04,1.327
1.33e+05,-32.32,18.77,1.341
1.34e+05,-26.84,17.77,1.358
1.35e+05,-29.72,16.33,1.355
1.36e+05,-26.26,17.83,1.332
1.37e+05,-31.16,19.18,1.334
1.38e+05,-28.7,18.54,1.321
1.39e+05,-27.32,18.28,1.38
1.4e+05,-30.28,17.92,1.338
1.41e+05,-33.36,16.61,1.374
1.42e+05,-29.98,18.9,1.348
1.43e+05,-29.08,19.72,1.441
1.44e+05,-29.52,20.03,1.335
1.45e+05,-32.08,18.87,1.334
1.46e+05,-29.38,18.19,1.339
1.47e+05,-28.38,19.41,1.343
1.48e+05,-30.44,18.24,1.356
1.49e+05,-28,19.31,1.393
1.5e+05,-31.9,18.44,1.365
1.51e+05,-25.88,19.37,1.339
1.52e+05,-28.38,18.05,1.383
1.53e+05,-32.78,18.41,1.352
1.54e+05,-30.7,18.97,1.362
1.55e+05,-30.52,17.32,1.41
1.56e+05,-31.66,19.28,1.37
1.57e+05,-29.78,19.22,1.335
1.58e+05,-29.78,18.38,1.357
1.59e+05,-30.78,17.65,1.397
1.6e+05,-28.1,16.77,1.345
1.61e+05,-31.96,18.29,1.321
1.62e+05,-31.42,17.4,1.34
1.63e+05,-30.92,18.52,1.353
1.64e+05,-34.42,17,1.346
1.65e+05,-30.72,20.44,1.338
1.66e+05,-34.9,16.48,1.361
1.67e+05,-33.82,17.71,1.348
1.68e+05,-32.34,18.63,1.349
1.69e+05,-32.3,17.2,1.351
1.7e+05,-29.38,18.02,1.34
1.71e+05,-32.36,17.71,1.31
1.72e+05,-25.16,18.65,1.343
1.73e+05,-29.18,19.85,1.344
1.74e+05,-26.52,18.59,1.333
1.75e+05,-26.82,16.45,1.393
1.76e+05,-28.8,19.64,1.335
1.77e+05,-31.14,19.13,1.332
1.78e+05,-33.4,17.65,1.349
1.79e+05,-33.88,17.38,1.382
1.8e+05,-30.34,17.93,1.357
1.81e+05,-29.06,18.29,1.291
1.82e+05,-25.48,18.3,1.325
1.83e+05,-28.68,18.72,1.318
1.84e+05,-29,18.69,1.337
1.85e+05,-31.12,17.42,1.37
1.86e+05,-27.34,18.86,1.36
1.87e+05,-27.12,18.8,1.322
1.88e+05,-25.32,17.17,1.338
1.89e+05,-33.32,17.83,1.337
1.9e+05,-31.46,17.19,1.311
1.91e+05,-31.56,18.28,1.336
1.92e+05,-30.46,17.96,1.355
1.93e+05,-32.02,17.65,1.347
1.94e+05,-27.04,18.01,1.371
1.95e+05,-25.12,17.78,1.347
1.96e+05,-28.76,18.83,1.359
1.97e+05,-26.9,17.22,1.353
1.98e+05,-32.64,18.99,1.314
1.99e+05,-33.06,18.34,1.311
2e+05,-27.56,18.57,1.344
