1,-50,0,1.313
1000,-45.62,13.16,1.291
2000,-44.86,14,1.286
3000,-37.84,19.6,1.308
4000,-40.22,18.46,1.295
5000,-36.68,20.44,1.306
6000,-41.52,17.07,1.284
7000,-39.46,18.9,1.324
8000,-38.38,18.79,1.334
9000,-41.92,17.3,1.279
1e+04,-41.18,17.73,1.285
1.1e+04,-41.54,17.02,1.285
1.2e+04,-37.08,19.9,1.287
1.3e+04,-39.82,18.26,1.324
1.4e+04,-36.2,20.3,1.261
1.5e+04,-38.64,18.36,1.399
1.6e+04,-38.92,18.01,1.287
1.7e+04,-37.7,19.84,1.257
1.8e+04,-37.6,19.18,1.284
1.9e+04,-39.22,18.35,1.257
2e+04,-36.9,19.38,1.276
2.1e+04,-41.14,16.93,1.254
2.2e+04,-33.34,20.67,1.259
2.3e+04,-39.2,18.4,1.295
2.4e+04,-38.54,18.62,1.308
2.5e+04,-30.36,20.96,1.346
2.6e+04,-30.06,20.53,1.322
2.7e+04,-34.82,20.51,1.303
2.8e+04,-39,16.35,1.294
2.9e+04,-31.3,19.86,1.293
3e+04,-34.08,20.52,1.279
3.1e+04,-34.24,18.92,1.267
3.2e+04,-32.92,20.59,1.338
3.3e+04,-33.7,20.31,1.297
3.4e+04,-31.22,19.09,1.289
3.5e+04,-31.62,19.89,1.278
3.6e+04,-35.68,18.3,1.276
3.7e+04,-30.96,17.75,1.315
3.8e+04,-26.18,19.03,1.262
3.9e+04,-25.12,18.02,1.274
4e+04,-26.4,17.18,1.323
4.1e+04,-28,18.29,1.28
4.2e+04,-33.02,17.68,1.294
4.3e+04,-29.86,17.22,1.301
4.4e+04,-28.24,19.25,1.289
4.5e+04,-26.52,18.77,1.259
4.6e+04,-29.1,18.22,1.254
4.7e+04,-31.3,17.19,1.263
4.8e+04,-28.9,18.73,1.27
4.9e+04,-26.58,16.03,1.325
5e+04,-30.82,16.68,1.27
5.1e+04,-30.42,17.21,1.307
5.2e+04,-28.86,17.8,1.268
5.3e+04,-29.28,17.72,1.302
5.4e+04,-27.52,17.06,1.309
5.5e+04,-32.84,18.56,1.29
5.6e+04,-23.74,16.26,1.296
5.7e+04,-26.66,16.23,1.247
5.8e+04,-23.8,14.69,1.328
5.9e+04,-30.14,16.37,1.312
6e+04,-25.06,15.41,1.26
6.1e+04,-25.12,17.2,1.268
6.2e+04,-23.52,12.56,1.252
6.3e+04,-26.72,15.73,1.275
6.4e+04,-20.16,14.49,1.304
6.5e+04,-24.02,14.82,1.276
6.6e+04,-23.12,12.02,1.321
6.7e+04,-27.78,12.3,1.302
6.8e+04,-20.82,14.66,1.295
6.9e+04,-24.38,15.39,1.27
7e+04,-25.08,14.95,1.299
7.1e+04,-26.5,15.7,1.269
7.2e+04,-22.82,14.43,1.319
7.3e+04,-22,13.45,1.366
7.4e+04,-24.26,14.18,1.269
7.5e+04,-25.8,13.16,1.279
7.6e+04,-24.42,14.62,1.273
7.7e+04,-25.2,16.3,1.267
7.8e+04,-23.02,13.32,1.301
7.9e+04,-24.82,14.73,1.27
8e+04,-28.84,15.09,1.389
8.1e+04,-26.3,15.9,1.292
8.2e+04,-24.46,14.99,1.267
8.3e+04,-21.58,15.03,1.275
8.4e+04,-21.9,15.75,1.294
8.5e+04,-26.7,14.71,1.299
8.6e+04,-23.9,13.62,1.283
8.7e+04,-23.94,14.43,1.266
8.8e+04,-22.22,15.74,1.274
8.9e+04,-25.02,13.89,1.277
9e+04,-25.58,12.7,1.277
9.1e+04,-26.3,14.73,1.3
9.2e+04,-26.14,12.62,1.317
9.3e+04,-23.28,13.93,1.322
9.4e+04,-23.82,14.84,1.272
9.5e+04,-25.56,14.35,1.27
9.6e+04,-27.08,16.06,1.259
9.7e+04,-20.14,15.3,1.251
9.8e+04,-23.16,12.37,1.299
9.9e+04,-27.66,14.42,1.418
1e+05,-26.08,15.41,1.273
1.01e+05,-25.78,14.65,1.306
1.02e+05,-25.34,14.58,1.28
