0,1,2,3,4,5,6,7,8,9
-0.06062454,0.0860866,-0.08524175,-0.08376024,-0.08259471,0.079168305,0.074568026,-0.072868705,0.07068763,-0.06372432
-0.060624752,0.086018026,-0.08496759,-0.083159104,-0.08155285,0.07762948,0.072514325,-0.07021789,0.06738948,-0.060045198
-0.060624897,0.085884355,-0.08443651,-0.081998214,-0.07954324,0.074668854,0.068574905,-0.06515003,0.06110768,-0.05306581
-0.060625363,0.0857213,-0.08378732,-0.08058072,-0.07709608,0.07107606,0.06381446,-0.059054065,0.05359321,-0.044765715
-0.06062939,0.08330754,-0.07424918,-0.059888672,-0.041680027,0.019652937,-0.0034431648,0.02584614,-0.049325105,0.06683894
-0.060629737,0.083046146,-0.073234595,-0.057748392,-0.038158078,0.014796911,-0.009392984,0.032804847,-0.056981813,0.07423213
-0.060629964,0.082755975,-0.072117046,-0.055427495,-0.0344263,0.009815548,-0.0152307395,0.039246157,-0.06348901,0.079778254
-0.060630158,0.08254311,-0.07130426,-0.05376398,-0.03180982,0.0064344686,-0.01900881,0.043140024,-0.066989996,0.08217069
-0.060633473,0.07660164,-0.04925181,-0.01080983,0.030579308,-0.06467673,-0.08316916,0.08661172,-0.07010483,0.03177899
-0.06063361,0.07625328,-0.048026755,-0.008653691,0.033212025,-0.06685235,-0.08394759,0.08546924,-0.066772535,0.027134497
-0.060634166,0.07570377,-0.04612229,-0.005393904,0.036975157,-0.06954665,-0.08411205,0.08241788,-0.06045162,0.019525982
-0.060634453,0.07512804,-0.044152677,-0.0021172918,0.040535048,-0.07165191,-0.08326962,0.078067176,-0.052911572,0.011431873
-0.060642127,0.06821069,-0.02099234,0.034704328,0.076485336,-0.0845889,-0.056393854,0.007885861,0.04996993,-0.08385804
-0.06064271,0.06765009,-0.019154217,0.037509292,0.0789779,-0.08502307,-0.053674866,0.0021005333,0.057542894,-0.0899914
-0.060643375,0.06716448,-0.017570838,0.039893486,0.08102776,-0.08523737,-0.051176973,-0.0029344705,0.06389219,-0.09486909
-0.060643498,0.06692331,-0.016779847,0.041098293,0.08208997,-0.0853948,-0.049953327,-0.005498052,0.06721983,-0.0975233
-0.06062466,0.08609515,-0.085276306,-0.08383616,-0.08272786,0.07936715,0.074837334,-0.07322138,0.07113446,-0.064232126
