0,1,2,3,4,5,6,7,8,9
-0.3224742,0.17914987,-0.15845919,-0.0647133,-0.6036859,-0.06827891,0.092443585,0.27737558,-0.11250371,-0.036290012
-0.3213479,0.179147,-0.16278157,-0.066195235,-0.6401774,-0.07511125,0.1165,0.36441407,-0.16405195,-0.06937764
-0.3210404,0.17934541,-0.16684525,-0.06808531,-0.66915506,-0.08081676,0.13660887,0.43603176,-0.20669675,-0.09762705
-0.32092622,0.17989871,-0.1697702,-0.068327695,-0.6984978,-0.08703471,0.15676296,0.51176226,-0.25465643,-0.12653162
-0.3211156,0.17986518,-0.17205395,-0.06999024,-0.71580946,-0.09065121,0.17025636,0.55983293,-0.2846873,-0.14571238
-0.32173258,0.17971082,-0.17354427,-0.07040465,-0.7333957,-0.094455354,0.1821686,0.60862356,-0.31398866,-0.16519892
-0.3229162,0.17893957,-0.17333922,-0.06938015,-0.744864,-0.09701687,0.18946098,0.6423049,-0.33378804,-0.17843617
-0.32229897,0.17799152,-0.17466593,-0.07004343,-0.7518372,-0.09771248,0.19668739,0.6593823,-0.34582806,-0.18513548
-0.32256147,0.17688952,-0.17501605,-0.07055382,-0.7546109,-0.09793594,0.2007117,0.67113227,-0.35270402,-0.19077347
-0.30960867,-0.029533394,-0.34993336,0.09061694,-0.23854387,0.077353686,0.4089599,-0.73037696,0.019941472,0.28142798
-0.30962184,-0.04360774,-0.35944596,0.10072962,-0.2069107,0.08302504,0.39698693,-0.72268486,0.020685248,0.25742248
-0.3125198,-0.05898817,-0.3658772,0.11062776,-0.16311939,0.0884967,0.3731117,-0.69099504,0.0211556,0.21808657
-0.3123986,-0.07775301,-0.37651074,0.123980604,-0.11464314,0.095528916,0.34093595,-0.6427671,0.022077285,0.16687745
-0.31194755,-0.10003286,-0.38834387,0.13878378,-0.055011928,0.10108482,0.2940157,-0.56861156,0.021935891,0.099224694
-0.31157106,-0.12347881,-0.39825583,0.15297556,0.0062473416,0.10591239,0.23904735,-0.48096734,0.02051162,0.026547331
-0.31150857,-0.13908617,-0.39996243,0.16093855,0.043882474,0.10977137,0.19850591,-0.41496095,0.019646643,-0.014866337
-0.3227681,0.17917538,-0.152211,-0.062664874,-0.56322134,-0.060559083,0.060998984,0.19103384,-0.056606997,-0.00661771
-0.31188005,-0.01796645,-0.34073275,0.082440354,-0.26041058,0.070929565,0.40861905,-0.7194607,0.018975845,0.2908858
-0.3110151,-0.14909147,-0.40402776,0.16610512,0.06780649,0.11465479,0.16875301,-0.36155304,0.016478915,-0.041379236
-0.3235757,0.17990792,-0.14521596,-0.06298035,-0.5248944,-0.053832084,0.029825486,0.117382504,-0.007240018,0.017725978
-0.3216673,0.16647589,-0.1634329,-0.052380435,-0.52652705,-0.04643339,0.07744705,0.04913248,-0.013078075,0.05152148
-0.3206238,0.15363313,-0.17944077,-0.04288836,-0.5240297,-0.039499458,0.119536415,-0.013706803,-0.015842099,0.08206286
-0.31908602,0.13895047,-0.19677803,-0.03233712,-0.51355743,-0.03031089,0.16476092,-0.09585864,-0.01626619,0.12045981
-0.31812042,0.122439444,-0.21443951,-0.019679677,-0.4937631,-0.019128283,0.20782004,-0.18891048,-0.009831578,0.15946887
-0.31723797,0.10215118,-0.23471722,-0.004901493,-0.46769223,-0.0057736356,0.2538895,-0.29096556,-0.0067484975,0.19955364
