0,1,2,3,4,5,6,7,8,9
-0.3515957,-0.098141044,0.025509953,-0.22729316,0.03544169,-0.4776186,0.023969539,0.30679175,0.2173933,-0.056683794
-0.34124604,-0.07879038,0.022846304,-0.26303384,0.026427153,-0.5161154,0.003822893,0.38373476,0.21538176,-0.06318407
-0.32962507,-0.06360692,0.022308573,-0.29460573,0.020034794,-0.5495006,-0.012596708,0.45738226,0.21495809,-0.07074456
-0.3195888,-0.04991825,0.021676868,-0.32165092,0.013686117,-0.5780967,-0.027547397,0.52048516,0.21442263,-0.07696664
-0.30937296,-0.034906328,0.02048099,-0.34991145,0.0063673705,-0.6078795,-0.04394102,0.58620304,0.21339975,-0.08276595
-0.30220056,-0.02483803,0.019996464,-0.36922383,0.001528345,-0.6276989,-0.05501259,0.6317325,0.21263577,-0.08659601
-0.2968111,-0.017225087,0.019129902,-0.38357025,-0.0017407909,-0.6420568,-0.06292041,0.6657748,0.2124492,-0.089672536
-0.29271546,-0.0112602115,0.018367358,-0.39444894,-0.0048010796,-0.6531671,-0.06925443,0.6919496,0.21216084,-0.092010066
-0.29037526,-0.0074799806,0.017768107,-0.40073246,-0.00764025,-0.659992,-0.07354893,0.70765835,0.21165974,-0.09329823
-0.11530978,-0.36673522,0.30402794,0.3614629,-0.025962234,-0.28950363,0.082712725,-0.41236764,0.42659712,-0.25495866
-0.10440403,-0.34971175,0.30612203,0.37315187,-0.054093927,-0.2701686,0.051557496,-0.4148425,0.42374724,-0.24613169
-0.09455267,-0.32983312,0.3066798,0.3818909,-0.08266699,-0.24919325,0.01636903,-0.41199332,0.41723734,-0.23283263
-0.08563677,-0.30264693,0.30289817,0.38371027,-0.10897647,-0.22851129,-0.026022479,-0.40248233,0.40767026,-0.21684074
-0.0791986,-0.27050084,0.2964713,0.378632,-0.13544434,-0.20744649,-0.07258332,-0.3841884,0.39328444,-0.19573733
