0,1,2,3,4,5,6,7,8,9
0.030976735,-0.34062296,-0.38926357,-0.024003126,0.5852113,0.085651636,0.028282283,0.544099,-0.5287613,-0.28999752
0.03063044,-0.33003306,-0.38422707,-0.02235683,0.56449175,0.08510335,0.028861579,0.53164375,-0.5319996,-0.29216334
0.030425817,-0.31354374,-0.37718877,-0.01949111,0.53045493,0.08438104,0.030121747,0.51292795,-0.53855914,-0.29605758
0.03079512,-0.2884259,-0.36782852,-0.015390553,0.4773658,0.08337323,0.032535158,0.48404807,-0.55012417,-0.3006333
0.026723288,-0.039774586,-0.2675808,0.016161535,-0.018373862,0.071865864,0.054703303,0.20159353,-0.6478826,-0.34080678
0.02483441,-0.013374649,-0.25730824,0.016628426,-0.064659074,0.07125747,0.057113957,0.16940692,-0.65675664,-0.3379616
0.024788871,0.0033165142,-0.25120866,0.017840054,-0.093511775,0.07030072,0.059043117,0.1478157,-0.6623453,-0.33500853
0.02402664,0.016992226,-0.24597709,0.017989587,-0.11497052,0.0695394,0.060781848,0.1301219,-0.6663127,-0.33106545
-0.0407767,0.32653975,-0.11119602,-0.055641886,-0.28865042,0.029103607,0.13916539,-0.3509052,-0.65305513,0.011964828
-0.040022507,0.32841972,-0.10994622,-0.055493668,-0.27830327,0.026117178,0.14140826,-0.35987645,-0.6477963,0.022571445
-0.041062057,0.3296768,-0.10569589,-0.056096703,-0.25389963,0.021644648,0.14373004,-0.36993563,-0.63516104,0.03702727
-0.04439108,0.33142424,-0.099515304,-0.058310334,-0.22236452,0.016954854,0.14629823,-0.3805815,-0.6190843,0.054614827
-0.05201225,0.28666154,-0.029664263,-0.030344136,0.34777853,-0.084128074,0.18463251,-0.4816479,-0.33160818,0.25512487
-0.05220045,0.28284922,-0.022191398,-0.026974306,0.39705202,-0.0931424,0.18643998,-0.4896111,-0.3049058,0.2676926
-0.052071437,0.2804007,-0.019807443,-0.025199339,0.42126203,-0.097207,0.1873008,-0.49236184,-0.29247525,0.27359274
-0.05229245,0.279213,-0.018567726,-0.024424955,0.43737733,-0.09989531,0.18862663,-0.49487895,-0.28497398,0.27926463
0.031606033,-0.34237707,-0.39024764,-0.02367311,0.5886862,0.08535965,0.028407892,0.54563445,-0.52816975,-0.2895995
0.03063365,-0.32936305,-0.38404295,-0.02221772,0.56326497,0.08496158,0.028964488,0.5309524,-0.5321892,-0.29222783
0.030220583,-0.30433416,-0.37370184,-0.018359639,0.5114996,0.08395128,0.030781865,0.5024602,-0.54219747,-0.29737183
0.028665394,-0.25341573,-0.3522993,-0.011512589,0.41264647,0.08138999,0.035275392,0.4456895,-0.56106555,-0.306414
0.027876705,-0.16047269,-0.31522048,0.0010307804,0.22353615,0.0776183,0.042764544,0.33982986,-0.59869504,-0.32355747
0.026506767,-0.06343149,-0.27711874,0.01258634,0.031733833,0.07325959,0.05181944,0.2277371,-0.6372408,-0.3354237
0.024644911,-0.011992745,-0.2566778,0.01601921,-0.06227064,0.070853844,0.05721452,0.16517796,-0.6551596,-0.33341753
0.022911452,0.012251586,-0.24719827,0.01623926,-0.10272336,0.06964732,0.060438685,0.13526922,-0.66315305,-0.32851258
0.021808572,0.029739067,-0.24056786,0.015302293,-0.124913946,0.06788516,0.0635598,0.110203646,-0.66654766,-0.3182279
-0.037167594,0.31359828,-0.11759481,-0.05261315,-0.28424877,0.031362813,0.13553765,-0.33186567,-0.6550834,-0.0010562092
-0.040092528,0.3210311,-0.11138203,-0.05474404,-0.27086914,0.027232667,0.13880756,-0.34803557,-0.6456374,0.01451762
-0.041411266,0.32672158,-0.105502024,-0.055906486,-0.24732025,0.021550773,0.14282578,-0.36602768,-0.63233656,0.0351779
-0.045541212,0.3253916,-0.09006348,-0.05402328,-0.14609209,0.0027405769,0.15278776,-0.39416224,-0.58140165,0.08306204
-0.048305303,0.30900383,-0.063911796,-0.043796808,0.06571053,-0.034843437,0.16655236,-0.43259436,-0.4739727,0.15778244
-0.050607458,0.28744745,-0.03206873,-0.029966064,0.31671375,-0.07955278,0.18059754,-0.4745797,-0.344561,0.23903535
-0.04933715,0.2809113,-0.022167146,-0.023668498,0.39373598,-0.093141615,0.18253994,-0.48623157,-0.30238137,0.25707194
-0.048145384,0.2767793,-0.016382813,-0.01937592,0.43156892,-0.1003862,0.18247513,-0.49063915,-0.28036454,0.26188433
-0.0491648,0.2760513,-0.015819192,-0.019631892,0.44640404,-0.10268755,0.18513851,-0.49344933,-0.27519283,0.2703811
0.03175482,-0.34470117,-0.39151585,-0.024026364,0.5929629,0.085522115,0.028360866,0.5483804,-0.52775484,-0.28903782
0.030752644,-0.33668476,-0.38738877,-0.023430936,0.57861966,0.08525128,0.028729472,0.5395357,-0.52969307,-0.29034537
0.030413583,-0.31796026,-0.37972054,-0.020467445,0.53915316,0.084611386,0.030047057,0.5185015,-0.5375213,-0.29463568
0.02915357,-0.2984377,-0.37023133,-0.017576676,0.4998202,0.08393976,0.030740064,0.49716038,-0.5437205,-0.30053654
0.025565319,-0.020684332,-0.2600807,0.016386587,-0.04633054,0.07084497,0.05647964,0.17632982,-0.652071,-0.33542216
0.023554072,0.0034784228,-0.2504574,0.015737567,-0.08293377,0.06957729,0.059818774,0.14504778,-0.65870035,-0.32697144
0.021206148,0.028613247,-0.24027292,0.014237355,-0.11713527,0.067579105,0.06372803,0.11041337,-0.6638787,-0.31466502
0.01367268,0.07497377,-0.22275403,0.0056647547,-0.15123183,0.061591864,0.07632671,0.0379416,-0.6661194,-0.26507497
-0.009612411,0.18887158,-0.17153963,-0.018976204,-0.22581048,0.047930375,0.10256685,-0.13420472,-0.66310817,-0.15169086
-0.030217499,0.28720075,-0.12939987,-0.045214497,-0.27594006,0.035615597,0.12811618,-0.28928623,-0.6587898,-0.035335675
-0.038447723,0.31570584,-0.11455758,-0.053245753,-0.2753334,0.029254537,0.13657853,-0.33774596,-0.64931357,0.0049070567
-0.041532576,0.32485774,-0.106642805,-0.05570605,-0.2533232,0.023311466,0.14130917,-0.35985658,-0.63550985,0.028111488
-0.04340729,0.3316034,-0.09969004,-0.05731434,-0.22626868,0.016916158,0.14592244,-0.38046026,-0.62022316,0.051928967
-0.046881378,0.2769445,-0.018789336,-0.019281864,0.41129786,-0.097878374,0.18150015,-0.4878449,-0.29076028,0.25688192
-0.043676883,0.27290246,-0.015415363,-0.013937697,0.4330124,-0.102402434,0.17864364,-0.48787612,-0.2747406,0.25106087
-0.03968361,0.26931074,-0.0117173195,-0.0082740635,0.45294988,-0.10688521,0.1746454,-0.488967,-0.2583458,0.24409115
-0.042657167,0.26979622,-0.011811845,-0.010660708,0.46079403,-0.10735221,0.1782795,-0.49012884,-0.25853768,0.25305337
0.03128861,-0.3475142,-0.392201,-0.024784915,0.5992906,0.08580902,0.027886033,0.5520261,-0.52613544,-0.28889883
0.030360118,-0.34042037,-0.3884739,-0.024274737,0.5870072,0.085508786,0.028241605,0.5441595,-0.5276631,-0.28992993
0.031304553,-0.32972142,-0.38427502,-0.021381617,0.5629773,0.08466081,0.028965335,0.531159,-0.532178,-0.29319966
0.030439094,-0.31513488,-0.37765247,-0.019592177,0.53391755,0.08420085,0.029754814,0.51474196,-0.5371958,-0.2961378
0.025890179,-0.0017869547,-0.25322694,0.018738855,-0.08384594,0.06972765,0.058603477,0.15366897,-0.6598973,-0.33695376
0.024208672,0.012575924,-0.24735521,0.017088711,-0.10080308,0.06850305,0.061054192,0.13277976,-0.662055,-0.32699314
0.022174098,0.028719932,-0.24142121,0.014691535,-0.12063642,0.06746424,0.064064264,0.10985485,-0.66563,-0.31545442
0.018410176,0.053803638,-0.2315274,0.009953655,-0.14524455,0.064998545,0.06926126,0.07245974,-0.66849947,-0.2937668
-0.032358244,0.30175328,-0.12370211,-0.04800676,-0.28976542,0.034144897,0.13084032,-0.3117875,-0.66005933,-0.021011323
-0.036945745,0.31578845,-0.116257235,-0.05241102,-0.28198573,0.029724322,0.13659088,-0.3375487,-0.6528151,0.0031322837
-0.03972049,0.3251944,-0.10985697,-0.05510853,-0.26562548,0.024590855,0.1416359,-0.35905817,-0.64250106,0.025780916
-0.04289061,0.33223057,-0.10389405,-0.057594188,-0.25183702,0.020632522,0.14550525,-0.37422732,-0.6336007,0.04202424
-0.04299666,0.27254918,-0.012720458,-0.013318092,0.4425444,-0.10458967,0.17782617,-0.49219286,-0.26795387,0.2553909
-0.036005616,0.26637387,-0.00941056,-0.003522396,0.4577942,-0.10943759,0.17124018,-0.48819986,-0.2509082,0.23577577
-0.019350141,0.2534742,-0.0012501329,0.018262193,0.47798282,-0.11804246,0.15088455,-0.48212922,-0.21507302,0.18686767
-0.03482893,0.26343742,-0.007632673,-0.0002797246,0.4758244,-0.112918854,0.17112759,-0.4880088,-0.24043967,0.23475176
