1.75e+05,-27.86,16.71,1.864
1.76e+05,-23.64,13.74,1.909
1.77e+05,-22.34,14.67,1.876
1.78e+05,-23.2,15.04,1.882
1.79e+05,-23.28,13.72,1.865
1.8e+05,-24.84,13.65,1.916
1.81e+05,-27.86,14.51,1.883
1.82e+05,-25.14,14.55,1.871
1.83e+05,-23.92,14.62,1.852
1.84e+05,-26.04,13.64,1.846
1.85e+05,-27.2,14.61,1.903
1.86e+05,-23.8,14.47,1.891
1.87e+05,-21.3,15.38,1.902
1.88e+05,-26.82,15.75,1.894
1.89e+05,-24.32,12.65,1.86
1.9e+05,-28.54,13,1.871
1.91e+05,-24.9,13.28,2.505
1.92e+05,-25.58,12.75,1.867
1.93e+05,-28.26,13.59,1.887
1.94e+05,-24.64,14.21,1.909
1.95e+05,-26.24,14.39,1.852
1.96e+05,-23.9,15.63,1.888
1.97e+05,-20.82,14.77,1.889
1.98e+05,-22.5,14.09,1.869
1.99e+05,-22,13.59,1.867
2e+05,-22.86,13.83,1.902
